Tweet ID,User ID,Bullying_Traces?,Type,Form,Teasing?,Author_Role,Emotion,Text
103736890473189376,19115828,y,self-disclosure,other,n,victim,none,"@VivaLaCB adele, pitbull, rumor to be jay and kanye, lil wayne, rumor to be drake, lady gaga is the opener"
103957648327720960,72251982,y,self-disclosure,other,n,victim,none,According to Peter Griffin there are two type's of people: Bullies and nerds. I'm a bully. Fuck nerds.
104972096752463872,148705911,n,,,,,,@Chlowweee nvr bully its for your own good
104916290199756800,53681043,n,,,,,,@PerezHilton as an anti-bullying advocate I'm surprised you support #pumpedupkicks. Are shootings really the way to get back at bullies?
104731819232067584,101874979,n,,,,,,@bellathorne143 u never noticed me or my tweets against i being bullied
105687699519844352,165608723,n,,,,,,@R3al3stOf_emAll that's gay chill with that before I have to bully you....
106446498526531584,252237835,n,,,,,,#TNARIGHTNOW &gt;  6 Man Anything goes Bound For Glory Series Match &gt;  AJ Styles & Beer Money Vs. Bully Ray & Scott Steiner & Gunner
101359675185967104,20691360,n,,,,,,@XoXo_Bombshell_ yu bullied me but I miss yu!!!! Haha
102559462358913024,66781571,n,,,,,,Reblog if you are against bullying - › this must have more notes http://t.co/qSGPUwK
108429959932030976,75467205,n,,,,,,"Q: Remember how you always bullied me in primary? Are you A: Lmaooo Bully? Me? Hehe uzo shayiwa wumphakathi yaz

 http://t.co/NWY9bX6"
105806650857881600,212699873,n,,,,,,"@katiestars Bullying the opposition is what NY fans do, unfortunately..."
106390209519820800,116990525,n,,,,,,I get along with all the pretty confident girls we on the same wavelength...its those fuggin Shrek looking Bishes that try to bully me lol
100379010667773952,35684675,y,report,other,n,reporter,none,"hates intolerance, ignorance & bullying..."
101454376446603264,34326214,y,report,other,n,reporter,none,#Education When Bullies Attack Self-Defense Book for Kids with Optional Video http://t.co/jlJ6fps
104563211243753472,116213278,n,,,,,,"Photoset: › “…he’s sensitive, people bully him, too, and he feels lonely and hasn’t got anybody to talk to,... http://tumblr.com/xzf3y5de41"
105786052123435008,128042880,y,report,other,n,reporter,none,@HPcuriosidades harry sofrendo bullying no teu wallpaper
108260171066769408,89963808,n,,,,,,Happy to announce my daughter didnt get starred down by the big bully at the bus stop today. Glad I didnt have to whoop her ass! #goodday!!
103921493007798272,15954236,n,,,,,,@N3rdtacular @neurogoddess @ScrappyNatalie @kcampbellicious was Jeff this bad of a Bully on Season 11 #SoOverJeffBB13
103962059485614080,330556769,y,self-disclosure,other,n,defender,none,@Arngrim OMG! That's Messed UP!! Although not on that scale I DO know what it's like to have the teacher take the side of the bully over me.
106144301628665856,26672798,n,,,,,,I'm such a bully .. *
106611283146715136,149225832,n,,,,,,"America must lead responsibly. Therefore, American political class must not comprise just the angry, the bully, the arrogant, or the fool."
103128559241003009,341709503,y,self-disclosure,other,n,victim,none,"""I'm a bully wit the bucks Don't let the patent leather shoes fool u young'un I got the fully in the tux"""
105743425973919744,307527218,n,,,,,,@AGreeneAMB Wassup BULLY!!! lol
106901089948934144,329942256,n,,,,,,@KASmua right! I had a very cruel little boy who went way beyond bullying me in the 3rd grade & no one would help me!
107713885393530880,86774071,y,self-disclosure,other,n,bully,none,Lmbo! At Tom Joyner talking bout BBW  called Tammy the Big Red Bully.
108711964745805824,338493896,n,,,,,,"I'm not a man, only know how to bully people :("
101511220368117760,47907042,y,report,other,n,reporter,none,@MelissaRyan Look at what DC Public Schools are doing for bullying LGBT students now that @m_rhee is gone. http://t.co/ZegLmS7
103580957122113536,108111739,n,,,,,,bullying is not ok one of my friends just killed himself becuase of all of these bullies r.i.p chris :( u will be missed
107996599069839360,337222690,n,,,,,,@Nike_Kidd lmao nha even when im nic you till a bully
101821358731825152,327571095,n,,,,,,@ariellemimi back to cyber-bullying.
104981143119593473,320021785,n,,,,,,"@StopBullying Courage is fire, and bullying is smoke"
108839514021167104,18525497,n,,,,,,@RafayAgha I don't like people being bullied. I am the voice for the voiceless.
105025669255270401,354075754,n,,,,,,"“@YoungGrill: @BFLYDIEHARD @preciselikex bully,& X.  On a weekend get away http://t.co/ONnNRkc http://t.co/yD9db0f” lmao, we on the rise b"
106043507743002624,210479772,y,self-disclosure,cyberbullying,n,victim,none,@chill_yo808 lmao yoo yu was suppose to be here to help me bully them
107510903590764545,245186666,n,,,,,,"6th grader:""What do U do w/these girls who think they're better than everyone?"" My reply @ Education.com http://t.co/wF6yWUL #bullying"
105692310574071809,187042935,n,,,,,,Bullying Law Puts New Jersey Schools on Spot: http://t.co/UwtK6mz
107431720453804032,324176876,n,,,,,,"Happy, Friends, Love, Bullying, *medo*"
100337580842811392,218667809,n,,,,,,"@SwagWhite well, that comment was not bullying. If I say fat people need to lose weight so they can be healthy it's a matter of fact."
104705638688497665,68300817,n,,,,,,70. I used to be bullied badly at school #100factsaboutme
106946657895186432,174264901,y,report,other,y,reporter,none,Just watched Big Brother don't know why ... Jeff is a asshole bully and @CBS #BB13 isn't worth watching they've ruined BB & Jordan is stupid
108397643125899264,116555869,y,self-disclosure,verbal,n,victim,anger,"My PE teacher was talking to us about cyber bullying and she goes ""Whatever you post on... http://t.co/x1LeAKb"
101491460481888256,56443257,y,accusation,other,n,accuser,anger,@Askey9 Just bullying you on twitter then you know how those kids felt!! :)
106381557203337216,37368354,n,,,,,,Does anyone give a toss that Cesc has joined the bully boys of Barca?
103060878286532608,69713990,n,,,,,,@MINDofAyMANIAC Cause your a bully .
103261531134898176,31292928,n,,,,,,@MindlessBhavior Please Make A Diffrence And Follow @StopTeenBully Please!!! Make  A Diffrence Spread The Word Not Your Fist
104296237481721856,175938819,n,,,,,,If Jesus was alive now he'd be bullied for being a geek...
104732426449858561,148010736,n,,,,,,"“@MicPye Studio with it!!! ""Return of Da Bully"" droppin September 20th!!! #Newz”"
106037517870039041,127623224,n,,,,,,@Kdot_Slew2k11 You bully me .
107317842512322561,193131588,y,self-disclosure,other,n,victim,sadness,"Dear haters, you aint funny you are just a hater/bully so shut the fuck up and go to hell."
108339397979676672,76729455,n,,,,,,@MrsRIGHT0717  yiu was out dere to so so r u BULLY
101968458497007616,338653839,y,report,other,n,reporter,none,@DanielleBaiz be nice to your younger brother! no bullying!
102548186366885888,103713441,n,,,,,,@angels510 @haldockins got to bully other attorneys for 7 years!! Gotta love that
105743342813450240,81620216,y,accusation,other,n,accuser,none,"@fleenewbery Yeah but let's say when he was younger than 11, before he attained powers, he was bullied. Then had revenge, thus being feared."
103151022851108864,199080999,n,,,,,,"@munasmiley LOL i did but turns out it was alll a missunderstanding  guesss;) and yes maaam you did, all that bullying toughend me up;) &lt;333"
102798564857618433,102897357,n,,,,,,"How to Prevent Bullying in Jackson Schools | Jackson NJ Regional News – Toms River, Brick, Howell, New Egypt, Lakewood: http://t.co/flacTTx"
106713232261132290,34875885,n,,,,,,Bulling ftw!!  http://t.co/8rS2Yq7
103394952297463808,133262988,y,accusation,other,n,accuser,none,"New Ways to Track Your Kids Online: Web programs and apps alert parents to sexting, bullying and other problems.
 http://t.co/N3x6PtP"
101435432176328705,227534119,n,,,,,,"I guess just getting bashed on and bullied since January has made me an insecure, low self esteemed, low confidenced, drag."
101751588493864960,17918663,n,,,,,,how u rappin over the internet? hahaha cyber bully ima call silence hurts on yo ass
103919824782102528,112271145,n,,,,,,"I be watchin these videos where niggas be bullying ppl, shit makes me mad as fuck, why cant a nigga ever try me like that?"
105277284340080640,126261633,n,,,,,,"I feel sorry for Rebecca Black, not even she deserves to be bullied."
105772729860497408,279323333,n,,,,,,@World_Tepenicos KKKKKK Nossa!! KKKKKKKKKKKKKKK Bullying REBELDE!! KKKKKKKKK
102479375395590145,325178288,y,self-disclosure,other,y,victim,none,"Kids who bully are more likely to get into fights, vandalize property & drop out of school. School violence prev info @ http://t.co/WgKBMw7"
103296900903608321,71643653,n,,,,,,Thinking of submitting @niftynemi to Bully Beatdown. That...would be nice.
106415693519527936,29779324,n,,,,,,#Koscielny off which #LiverpoolFC have to take advantage of. 2 rookies in this #Arsenal back 4 and Carroll needs to bully them
106489253118230528,139601169,n,,,,,,"um nickin minaj, when are you going to stop bullying lil kim? it's not nice you know..."
100972597575036930,334483100,n,,,,,,@dahyun_kyuhyun it was embarrassing tho cause my bro's friends are over :S T_T i wont bully kyuhyun anymore! wait i will but only for tomo!
102160154522435586,265666106,n,,,,,,The bully the GOP has been waiting for  http://t.co/zBPCoQv  #PointyBoots  #4jobs #2futures #youcut #p2 #tcot
102172627057123328,33126589,y,denial,other,n,bully,none,@CherisCheris @teb2350 @jillzarinsux that was my cyber bully.
104298971643645952,99545188,n,,,,,,@rickhenrique Bullying forte
107523729294233600,114350238,n,,,,,,RSVP HERE --&gt; (http://t.co/dwtY0Xf ) - BEDROOM BULLY ReTweet Please
108225627768897536,20465866,n,,,,,,"@Buster_ESPN The Bosox are either trying to bully the Yanks, or they're a little uptight."
108612882031321088,323952508,y,self-disclosure,other,n,victim,none,"Hey kids!!
Being bullied on the playground?
Stop the torment right now by learning how to screech like a pterodactyl!!!"
100577817040924672,22698406,n,,,,,,Tearra need to stop being a bully!
103567403623002112,31064039,n,,,,,,"Haha! Daisy Masticates! - A schoolyard cow bully, picking on another cow, named Daisy."
104581701115715584,219220894,n,,,,,,#beyondscaredstraight is cracking me up... There making bullies and thugs not be bad by bullying them and scaring them? Ha
105912585097973760,259698591,n,,,,,,"A question on homophobic and transphobic bullying, and the PMB bill on transgendered protection, which died on the Order Paper. #hw"
107482391295180801,18484873,n,,,,,,Bully Beatdown!
102609695126192128,174000862,y,report,cyberbullying,n,reporter,none,"Rebecca Black Drops Out of School Due to Bullying: 

... http://t.co/zTL57N6"
103574040131801088,50478094,n,,,,,,Want to Reduce Bullying? (Things You Should Know) - Secretary Duncan announced a few days ago that government offici... http://t.co/cM0nqrf
105382042170163200,59708643,n,,,,,,CouponCodes - Bully: Scholarship Edition xbox 360 http://t.co/6uRBJ1x target
105798300543881216,84159532,n,,,,,,"Study finds that teachers experience cyberbullying, too http://t.co/sM1Y9dA I wonder if NJ's new bullying policy cover this"
108168606302482432,97919185,n,,,,,,"Photoset: › “…he’s sensitive, people bully him, too, and he feels lonely and hasn’t got anybody to talk to,... http://tumblr.com/xol3yllsne"
108955406298124289,189411036,n,,,,,,cold is bullying against single people
104179834678288384,242143329,n,,,,,,@louisejones_x oh no have they (don't know who they are) been doing racial bullying and eating other people's rations already?!
106236049247834112,128245146,y,accusation,other,n,accuser,none,"I agree dt Rebecca blacks songs are kinda bad, bt it's so mean dt she was bullied outta school! NOH8 people! NOH8!"
104747038327046144,127612188,n,,,,,,"Don't run on a bully or ave . You
Gonna get tired"
107087915791814656,15681412,n,,,,,,Bully beatdown how bout that
103960735113154560,351018495,y,self-disclosure,other,n,victim,none,@ThaArsonist leave that little person alone....bully a different midget like @shybutpopular lol
101869213626540032,33892759,n,,,,,,Big Education Ape: End Homophobic Bullying? Michelle Rhee Speaks at Church Conference Despite Anti-Gay Allegations - http://t.co/XHVk7jw
103455687018938368,60249835,y,self-disclosure,other,y,victim,none,Miley fue victima del bullying. #FactsMiley
105515671294722048,227038760,y,self-disclosure,cyberbullying,n,bully,none,"Dnt be a #cyberbully
Or a real #bully in life
Karma is horrible!
- #HappilyMe"
105804611239149568,220232767,y,report,cyberbullying,n,reporter,none,O educador Walewsky inicia a palestra sobre Bullying. http://twitpic.com/64ceqw
105806393218564096,64505382,n,,,,,,So Rebecca Black was bullied so much she had to drop out of middle school and become home-schooled instead.......
102122468185088000,48960532,n,,,,,,"@cindylively @janiceclarissa @viantrisaputri bullying cindy,start,NOW!"
104392495093383168,169665416,y,denial,other,n,bully,none,Far from a bully but i ain't a punk
101690117030285312,157728647,n,,,,,,"Karl to Ricky; ""It did feel like bullying when you hit me on the head with your mobile phone to see what sound it made"" #AnIdiotAbroad2"
105828900487184384,259560546,n,,,,,,@mslatoya_G @mrguestlist I'm not a bully. I just say what most people won't because they are losers
101369009265590272,253845848,n,,,,,,"MT @tlanehudson If @m_rhee puts StudentsFirst, she must help stop bullying! 5yrs ago told SteinClub it wasnt important http://t.co/74liIdR"
106144854794444800,360623900,y,denial,other,y,bully,none,"@BigBro_TEAMDANI Brendon is far more of a bully, imo"
107503264198705153,256625460,y,self-disclosure,cyberbullying,n,victim,none,Girlfriend bullied me the whole day.
101411319051333632,347106031,n,,,,,,Jeff-you got done in by same shit that got ya last time.Hiding in the HOH-Acting like an arrogant bully & generally being clueless. #bb13
